568,magazine/568.jpg,인플루언서 칼럼,"가을의 한가운데, 10월의 커피 트렌드 by 심재범","부드러운 바람 사이로 커피 향이 스며드는 계절, 비로소 완연한 가을이다. 10월 블루리본 커피 트렌드는 장충동의 떠오르는 핫플 프릳츠커피 장충, 대구에서 서울로 진출한 커피 스타트업 일(1LL) 커피를 소개한다. 아울러 9월 27일 국립극장에서 열린 커피와 예술의 축제 ‘아트인커피2025’ 현장도 함께 담았다."
570,magazine/570.jpg,뉴스,"테이스트 스페인 2025, 국내 와인 및 F&B 전문가들의 찬사 속에 성료","지난 10월 16일 목요일, 주한스페인대사관 경제상무부와 스페인투자무역진흥청(ICEX), 알리멘토스데 에스파냐(Foods from Spain)가 주최한 ‘테이스트 스페인(Taste Spain) 2025’가 앰배서더 풀만 서울 호텔에서 열렸다."
569,magazine/569.jpg,"특집기사,인터뷰",'아워플래닛' 장민영 대표 - 블루리본 특별 인터뷰,"스타우브는 프랑스에서 탄생한 전통 쿡웨어 브랜드로, 감각적인 디자인과 탄탄한 내구성으로 오랜 기간 사랑받아 왔다. 스타우브를 사용하면 온도 유지와 풍미 극대화 등 조리적 이점은 물론, 시선을 사로잡는 비주얼로 고객 SNS 등 온라인 채널에서 자연스러운 홍보 효과까지 기대할 수 있다는 업계의 평가다. 실제로 많은 레스토랑에서 스타우브가 고객의 눈길을 끌고 재방문을 유도하여 매출 상승에 기여하는 등, 경쟁력을 높이는 비즈니스 파트너로 자리 잡고 있다. 브랜드 컨설팅의 전문가와 인플루언서를 만나 그들의 목소리를 통해, 스타우브 브랜드가 가진 특징이 업장에서 어떻게 활용되는지 들여다보는 시간을 가졌다."
566,magazine/566.jpg,"특집기사,인터뷰",'비스트로 드 욘트빌' 타미 리 셰프 - 블루리본 특별 인터뷰,"스타우브는 프랑스에서 탄생한 전통 쿡웨어 브랜드로, 감각적인 디자인과 탄탄한 내구성으로 오랜 기간 사랑받아 왔다. 스타우브를 사용하면 온도 유지와 풍미 극대화 등 조리적 이점은 물론, 시선을 사로잡는 비주얼로 고객 SNS 등 온라인 채널에서 자연스러운 홍보 효과까지 기대할 수 있다는 업계의 평가다. 실제로 많은 레스토랑에서 스타우브가 고객의 눈길을 끌고 재방문을 유도하며, 매출 증대로 이어지고 있어 경쟁력을 높이는 필수 파트너로 자리 잡고 있다. 국내 프렌치 다이닝 신에서 꾸준히 활동하며 현역으로 자리 잡은 셰프들의 목소리를 통해, 스타우브의 제품이 업장에서 어떻게 활용되는지 들여다보는 시간을 가졌다."
565,magazine/565.jpg,인플루언서 칼럼,일본 가나자와 - 김혜준의 동네 한바퀴 Ep. 13,"미식가들 사이에서는 찬바람이 불어오면 가나자와 여행을 계획한다는 이야기가 있다. 중국 상하이 역시 털게를 빼놓을 수 없는 식재료로 꼽고 있지만 일식으로 풀어낸 게 요리를 만끽하기에 가나자와는 무척이나 안성맞춤인 도시다. 이시카와현에 속해 있는 가나자와는 400여 년의 역사를 통해 금박 공예는 물론 21세기 미술관과 같은 현대미술, 겐로쿠엔과 같은 아름다운 일본식 정원을 마주할 수 있는 예술의 혼이 살아있는 지역이다. 근접한 도야마현 못지않게 해산물이 풍부하고 위 지역인 노토반도의 돼지고기와 같은 식재료들을 활용하기도 한다. 코로나19 이후에는 고마쓰 공항을 통한 하늘길이 재개되어 비교적 쉽게 가나자와를 오갈 수 있다. 만약 일본을 자동차로 여행하는 계획을 세운 이들에게는 일본 유일의 자동차 해변도로인 나기사 드라이브웨이를 달리는 꿈을 이룰 수도 있겠다."
564,magazine/564.jpg,인플루언서 칼럼,"선선한 바람이 부는 커피의 계절, 9월의 커피 트렌드 by 심재범","힘겨운 무더위가 지나고, 선선한 바람과 함께 커피의 계절이 다가왔다. 9월의 블루리본 서베이 커피 트렌드는 서촌의 새로운 스페셜티커피 연흔, 라테아트 세계 챔피언의 매장 로앤엄, 합정의 기사텐 핸드드립 카페 마이샤의 소개와 새로운 1CCC로스팅대회 국가대표 선발전과 하리오 브루어스컵 소식을 전한다."
563,magazine/563.jpg,뉴스,프리미엄 와이너리 '돈 멜초'의 첫 신규 와인 ‘DM01’ 론칭,"칠레 프리미엄 와인의 아이콘, '돈 멜초(Don Melchor)' 와이너리가 35년 만의 첫 신규 프로젝트 ‘DM01’을 론칭했다. ‘DM01’은 돈 멜초를 만드는 포도밭의 일곱 개 구획을 강조하는 '더 파셀스(The Parcels)' 시리즈의 서막으로, 필록세라 이전의 유산을 가장 순수하고 깊은 테루아로 표현하는 와인이다."
560,magazine/560.jpg,인터뷰,[셰프 인터뷰] 미가키 최규덕 셰프,"'다듬어 빛을 내다' 계절을 담은 가이세키, 미가키조리기능장 최규덕 셰프가 이끄는 미가키는 '다듬어 빛을 내다'라는 의미로, 계절을 담은 요리를 역사, 문화와 함께 드실 수 있는 곳입니다.최규덕 셰프가 전하는 특별한 식문화 이야기, 미가키에서 만나보세요."
558,magazine/558.jpg,인플루언서 칼럼,8월의 뉴테이스트 by 김혜준 푸드 콘텐츠 디렉터,"뜨겁다 못해 열기가 아지랑이처럼 피어나는 지열에 거리를 걷는 것조차 힘들었던 여름이 끝나가고, 높고 청명한 하늘이 펼쳐지는 8월의 끝자락. 주춤했던 맛 투어에 불을 지피는 뉴테이스트를 소개한다.노련한 선수들의 조합으로 탄생한 커피와 와인, 빵과 요리의 구성, 서촌 작은 골목의 힙플레이스로 이름을 알리고 있는 야키토리 전문점, 꾸준함으로 믿고 먹는 빵을 만들어 내는 베이커리 등 다채로운 맛의 여정을 함께 해보자."
556,magazine/556.jpg,인플루언서 칼럼,"여름의 끝자락, 8월의 커피 트렌드 by 심재범","한여름의 열기 속에서, 스페셜티 커피의 세계가 지속적으로 확장되고 있다. 8월 블루리본 커피 트렌드는 전시 교육, 전통 추출 기법을 결합한 마포구청역의 ‘스테어커피’, 전국 200여 곳에 원두를 공급하며 창의적인 음료를 선보이는 부천의 ‘블랙소울커피’, 도예의 정성과 감성을 커피에 담아낸 송파구의 ‘포른커피’를 소개할 예정이다."
557,magazine/557.jpg,블루리본행사,[블루리본위크 2025] 서울 미식의 출발점,"서울 미식의 시작을 함께한 1세대 오너 셰프와 블루리본이 펼치는 특별한 미식 행사에 초대합니다. 파인 다이닝이라는 용어가 생소했을 때부터, 한국 파인 다이닝의 기초를 다진 셰프들이 한 자리에 모였습니다. 9월 15일부터 9월 20일까지, 그들이 “서울 미식의 출발점”을 주제로 한 미식 코스를 선보입니다."
555,magazine/555.jpg,인터뷰,[셰프 인터뷰] 테이블포포 김성운 셰프,"테이블포포가 서래마을에서 한남동으로 자리를 옮기며, 또 한 번의 미식 여정을 시작했습니다. 태안에서 직접 수확한 제철 식재료를 바탕으로, 섬세한 유로피안 스타일의 요리를 선보이는 팜 투 테이블 다이닝 레스토랑, 테이블포포 김성운 셰프의 이야기를 들어보고자 합니다."
554,magazine/554.jpg,뉴스,"JW 메리어트 제주, ‘럭셔리 다이닝 시리즈’ 성황리에 마무리",제주의 자연과 가장 가까운 안식처 JW 메리어트 제주 리조트&스파(이하 JW 메리어트 제주)는 지난 7월 17일부터 20일까지 단 4일간 펼쳐진 글로벌 미식 캠페인 ‘럭셔리 다이닝 시리즈(Luxury Dining Series)’를 성공적으로 마무리했다.
553,magazine/553.jpg,블루리본행사,몽탄 - 레드리본 위크 Day8,"우대갈비 트렌드의 원조, 짚불구이 전문점 몽탄짚불에 초벌해 은은한 불향을 입힌 우대갈비를 전문으로 하는 몽탄을 소개합니다!"
550,magazine/550.jpg,인플루언서 칼럼,도쿄 - 김혜준의 동네 한바퀴 Ep. 12,최근 몇 년 간 국내에서 구하기 어려운 한국 피아니스트들의 공연을 일본으로 원정관람을 하러 오는 클래식 매니아들이 늘었다. 사실 나는 대단한 애호가는 아니지만 임윤찬이나 조성진의 흡입력 가득한 공연에 대한 애정이 있어 가끔 일정을 잡아 방문하곤 한다. 마침 임윤찬 공연 일정이 정해져 일주일간 여름날의 도쿄에서 즐겼던 맛꾸러미들을 엮어 보았다.
552,magazine/552.jpg,블루리본행사,이목스모크다이닝 - 레드리본 위크 Day7,"스모크 향 가득한 정통 바비큐 다이닝, 이목스모크다이닝정통 바비큐를 중심으로 다채로운 코스 요리를 선보이는 이목스모크다이닝을 소개합니다!"
551,magazine/551.jpg,블루리본행사,진진 - 레드리본 위크 Day6,"황진선 셰프와 왕육성 셰프의 중국요리 전문점, 진진정통 중식의 깊은 풍미를 느낄 수 있는 진진을 소개합니다!"
549,magazine/549.jpg,뉴스,"하이트진로, 켈리X블루리본 서베이 ‘더블 임팩트 맛집’ 캠페인 2년 연속 진행","하이트진로(대표 김인규)는 더블 임팩트 라거 ‘켈리’와 대한민국 대표 맛집 가이드 ‘블루리본 서베이’가 함께하는 <더블 임팩트 맛집 캠페인>을 작년에 이어 올해도 이어간다고 25일 전했다. 더블 임팩트 맛집 캠페인은 켈리와 가장 잘 어울리는 전국의 맛집을 발굴하고 소비자에게 소개하기 위해 기획됐다. 하이트진로 임직원이 추천한 업소를 바탕으로, 블루리본 서베이가 객관적인 데이터 분석을 통해 전국 2,000개의 ‘더블 임팩트 맛집’을 선정했다."
548,magazine/548.jpg,블루리본행사,티엔미미 - 레드리본 위크 Day5,"딤섬의 여왕, 정지선 셰프가 이끄는 티엔미미 홍대점을 소개합니다!"
547,magazine/547.jpg,블루리본 소식,"부산관광공사, 블루리본 서베이와 함께 ‘부산의 노포, 부산의 식문화’미식 가이드북 발간","부산관광공사(사장 이정실)는 부산의 유구한 역사와 다채로운 식문화를 조명하는 미식 가이드북 『부산의 노포, 부산의 식문화』를 발간했다고 24일 밝혔다. 『부산의 노포, 부산의 식문화』는 부산관광공사가 대한민국 최초의 맛집가이드 블루리본서베이와 협력하여 제작했으며, 부산의 정체성을 담은 71개의 노포와 대표적인 길거리 음식을 심층적으로 다룬다."
546,magazine/546.jpg,블루리본행사,도량 - 레드리본 위크 Day4,"'2025 레드리본 전국의 맛집' 리스트 중 선풍적인 인기를 끌고 있는 8곳의 유명 레스토랑과 함께 5월 15일부터 8주간 특별한 미식 이벤트를 진행했습니다!네 번째 맛집은 정통 중식과 현대적인 감각의 만남, 도량입니다!"
545,magazine/545.jpg,블루리본행사,디핀옥수 - 레드리본 위크 Day3,'2025 레드리본 전국의 맛집' 리스트 중 선풍적인 인기를 끌고 있는 8곳의 유명 레스토랑과 함께 5월 15일부터 8주간 특별한 미식 이벤트를 진행했습니다!세 번째 맛집은 생면 파스타와 내추럴 와인 페어링으로 주목받는 디핀옥수입니다!
544,magazine/544.jpg,블루리본행사,금돼지식당 - 레드리본 위크 Day2,"'2025 레드리본 전국의 맛집' 리스트 중 선풍적인 인기를 끌고 있는 8곳의 유명 레스토랑과 함께 5월 15일부터 8주간 특별한 미식 이벤트를 진행했습니다!두 번째 맛집은 미식가들에게 남다른 사랑을 받는 프리미엄 돼지고깃집, 금돼지식당입니다!"
543,magazine/543.jpg,블루리본행사,포노부오노 - 레드리본 위크 Day1,"'2025 레드리본 전국의 맛집' 리스트 중 선풍적인 인기를 끌고 있는 8곳의 유명 레스토랑과 함께 5월 15일부터 8주간 특별한 미식 이벤트를 진행했습니다!그중 첫 번째 맛집, 김태성 셰프의 이탈리안 다이닝, 포노부오노를 소개합니다."
542,magazine/542.jpg,인플루언서 칼럼,"한여름의 오아시스, 7월의 커피 트렌드 by 심재범","찌는 듯한 무더위에도 새로운 스페셜티커피 매장들이 꾸준하게 인기를 얻고 있다. 7월 블루리본 서베이 커피 트렌드는 2024년 한국 브루어스 컵 국가대표 챔피언 김성덕 바리스타의 카페 도안, 강서구 공항동의 새로운 로컬 커피 리키커피숍, 최진호 도자기와 협업으로 한남동 브라이튼에 새롭게 매장을 준비한 트래버틴의 소식을 전한다."
541,magazine/541.jpg,인터뷰,[성공 스토리] 월화고기 전준형 대표,"건강한 식재료를 사용하는 고깃집, 월화고기의 전준형 대표를 소개합니다.'식재료가 답이다. 고기가 답이다.'라는 슬로건을 가지고 문래동, 상암동, 보라매까지 이어 온 그의 이야기를 들어보고자 합니다."
540,magazine/540.jpg,블루리본행사,[레드리본 위크 현장스케치] 08. 몽탄,"7월 3일 목요일, <몽탄>에서 마지막 여덟 번째 레드리본 위크 행사가 열렸습니다."
539,magazine/539.jpg,인플루언서 칼럼,7월의 뉴테이스트 by 김혜준 푸드 콘텐츠 디렉터,"벌써 더위와의 씨름이 이어지는 일상에 쨍하게- 맛있는 자극을 더하기 위한 7월의 제안은 탄탄한 기본기와 푸근한 사장님의 인심을 맛볼 수 있는 문래동의 이자카야를 시작으로 젊은 감각과 실력으로 외국인 손님들에게 한식의 맛을 전하고 있는 음식점, 성수동의 자랑스러운 빵집의 이전 오픈 소식, 커피를 오감으로 느낄 수 있는 즐거운 시스템의 커피 브랜드까지 이어집니다."
538,magazine/538.jpg,블루리본행사,[레드리본 위크 현장스케치] 07. 이목스모크다이닝,"6월 26일 목요일, <이목스모크다이닝>에서 일곱 번째 레드리본 위크 행사가 열렸습니다."
537,magazine/537.jpg,인플루언서 칼럼,교토 - 김혜준의 동네 한바퀴 Ep. 11,"이번 동네 한 바퀴에서는 교토의 과거와 현재 그리고 미래를 함께 돌아볼 수 있는 숙소와 액티비티, 맛집 등을 함께 구성해 보았다."
